gene_id	n_exons	b	abs_b	type
STRG.6496	9	-2.882951353	2.882951353	holo
STRG.6496	9	-2.540858697	2.540858697	holo
STRG.6498	11	0.632678609	0.632678609	holo
STRG.6499	10	0.43928794	0.43928794	holo
STRG.6505	9	-0.675319835	0.675319835	para
STRG.6512	5	-0.568340277	0.568340277	para
STRG.6523	6	-3.997905112	3.997905112	mero
STRG.6525	15	-4.369672323	4.369672323	holo
STRG.6525	15	-2.49181354	2.49181354	holo
STRG.6525	15	-2.489776569	2.489776569	holo
STRG.6525	15	-0.9594246	0.9594246	holo
STRG.6525	15	-0.8496534	0.8496534	holo
STRG.6525	15	0.489372293	0.489372293	para
STRG.6537	4	-3.266741192	3.266741192	holo
STRG.6537	4	-3.004295762	3.004295762	holo
STRG.6537	4	-2.882951353	2.882951353	holo
STRG.6537	4	-2.547196107	2.547196107	holo
STRG.6537	4	0.405525038	0.405525038	para
STRG.6552	5	-0.675319835	0.675319835	para
STRG.6572	5	-3.225212131	3.225212131	holo
STRG.6572	5	-1.027710832	1.027710832	holo
STRG.6572	5	1.498453121	1.498453121	para
STRG.6574	3	-1.407249292	1.407249292	holo
STRG.6574	3	-1.085891239	1.085891239	mero
STRG.6574	3	-0.923334731	0.923334731	holo
STRG.6574	3	-0.900295543	0.900295543	holo
STRG.6574	3	-0.508799851	0.508799851	mero
STRG.6574	3	-0.381050032	0.381050032	holo
STRG.6578	16	-3.430942816	3.430942816	holo
STRG.6578	16	-1.027710832	1.027710832	holo
STRG.6578	16	1.498453121	1.498453121	para
STRG.6580	5	0.405525038	0.405525038	para
STRG.6580	5	0.885712837	0.885712837	holo
STRG.6581	5	-4.39106847	4.39106847	holo
STRG.6581	5	0.885712837	0.885712837	holo
STRG.6581	5	4.878643079	4.878643079	holo
STRG.6584	24	-0.364106672	0.364106672	para
STRG.6584	24	0.345418513	0.345418513	holo
STRG.6599	33	-0.995598656	0.995598656	para
STRG.6599	33	0.949319329	0.949319329	holo
STRG.6603	8	-0.364106672	0.364106672	para
STRG.6603	8	0.345418513	0.345418513	holo
STRG.6603	8	0.632678609	0.632678609	holo
STRG.6604	30	-2.891305454	2.891305454	mero
STRG.6604	30	-2.628153692	2.628153692	para
STRG.6604	30	2.885361617	2.885361617	holo
STRG.6608	29	-0.526566151	0.526566151	para
STRG.6608	29	0.519416592	0.519416592	holo
STRG.6609	5	-0.364106672	0.364106672	para
STRG.6609	5	0.345418513	0.345418513	holo
STRG.6614	26	-0.543977666	0.543977666	holo
STRG.6614	26	0.531186887	0.531186887	para
STRG.6614	26	0.632678609	0.632678609	holo
STRG.662	31	1.183173217	1.183173217	para
STRG.6620	30	-0.776643274	0.776643274	holo
STRG.6623	15	-1.497537037	1.497537037	para
STRG.6623	15	-0.727188922	0.727188922	para
STRG.6625	32	-0.838609275	0.838609275	para
STRG.6625	32	-0.552855214	0.552855214	para
STRG.6625	32	0.670064173	0.670064173	para
STRG.6629	2	-0.90988055	0.90988055	holo
STRG.6629	2	-0.699328742	0.699328742	para
STRG.6629	2	-0.699328742	0.699328742	para
STRG.663	6	-0.70115983	0.70115983	holo
STRG.663	6	-0.603094738	0.603094738	holo
STRG.663	6	-0.419590095	0.419590095	holo
STRG.663	6	0.663336213	0.663336213	holo
STRG.663	6	0.969908055	0.969908055	holo
STRG.6630	14	-0.90988055	0.90988055	holo
STRG.6630	14	-0.436319299	0.436319299	para
STRG.6639	3	-0.90988055	0.90988055	holo
STRG.664	22	-1.628821889	1.628821889	para
STRG.664	22	-0.67439879	0.67439879	holo
STRG.664	22	0.422318533	0.422318533	para
STRG.664	22	0.513413747	0.513413747	para
STRG.664	22	1.568843316	1.568843316	holo
STRG.6648	12	0.34702746	0.34702746	para
STRG.6650	23	-1.385244208	1.385244208	holo
STRG.6654	16	-0.568340277	0.568340277	para
STRG.6656	11	-0.8496534	0.8496534	holo
STRG.6656	11	0.489372293	0.489372293	para
STRG.6657	7	-4.452673613	4.452673613	holo
STRG.6660	11	-3.997905112	3.997905112	mero
STRG.6660	11	-0.596058946	0.596058946	holo
STRG.6660	11	0.55490156	0.55490156	para
STRG.6660	11	0.670064173	0.670064173	para
STRG.6661	15	-0.776643274	0.776643274	holo
STRG.6661	15	0.670064173	0.670064173	para
STRG.6668	4	0.405525038	0.405525038	para
STRG.671	11	-2.087361697	2.087361697	para
STRG.671	11	2.240122227	2.240122227	holo
STRG.6732	22	-0.995598656	0.995598656	para
STRG.675	71	-2.576824888	2.576824888	mero
STRG.675	71	-2.17583001	2.17583001	mero
STRG.675	71	-1.628821889	1.628821889	para
STRG.675	71	1.568843316	1.568843316	holo
STRG.6758	2	-1.49170331	1.49170331	holo
STRG.6758	2	-1.49170331	1.49170331	holo
STRG.6758	2	-1.486958528	1.486958528	holo
STRG.6758	2	-1.486958528	1.486958528	holo
STRG.6758	2	-1.108752972	1.108752972	mero
STRG.6758	2	-1.108752972	1.108752972	mero
STRG.6758	2	-1.054025956	1.054025956	holo
STRG.6758	2	-1.054025956	1.054025956	holo
STRG.676	33	-2.576824888	2.576824888	mero
STRG.676	33	-2.17583001	2.17583001	mero
STRG.676	33	-2.087361697	2.087361697	para
STRG.676	33	0.492630036	0.492630036	holo
STRG.676	33	2.240122227	2.240122227	holo
STRG.6774	17	-3.004295762	3.004295762	holo
STRG.6774	17	-2.882951353	2.882951353	holo
STRG.6774	17	-2.420553789	2.420553789	holo
STRG.679	16	-0.798659369	0.798659369	holo
STRG.679	16	-0.723170341	0.723170341	holo
STRG.679	16	-0.70115983	0.70115983	holo
STRG.679	16	-0.419590095	0.419590095	holo
STRG.679	16	0.693134257	0.693134257	holo
STRG.679	16	0.849007725	0.849007725	holo
STRG.679	16	0.969908055	0.969908055	holo
STRG.679	16	1.04078332	1.04078332	para
STRG.6792	9	0.643616467	0.643616467	holo
STRG.6792	9	0.738118573	0.738118573	para
STRG.682	8	-2.576824888	2.576824888	mero
STRG.6821	8	-1.497537037	1.497537037	para
STRG.6823	18	-2.262187731	2.262187731	para
STRG.6823	18	-0.675319835	0.675319835	para
STRG.6823	18	1.194192971	1.194192971	para
STRG.6823	18	2.134121405	2.134121405	holo
STRG.6823	18	4.587005811	4.587005811	holo
STRG.6825	19	-1.481526657	1.481526657	holo
STRG.6825	19	1.660028751	1.660028751	para
STRG.6851	2	-2.014847699	2.014847699	para
STRG.6851	2	-0.776643274	0.776643274	holo
STRG.6851	2	-0.675319835	0.675319835	para
STRG.6860	17	-1.156944361	1.156944361	holo
STRG.6860	17	-0.99419822	0.99419822	holo
STRG.6860	17	-0.752588935	0.752588935	para
STRG.6860	17	0.293009534	0.293009534	para
STRG.6870	26	-0.9594246	0.9594246	holo
STRG.6870	26	0.773040135	0.773040135	holo
STRG.6876	18	-0.828098685	0.828098685	mero
STRG.6876	18	0.610870265	0.610870265	para
STRG.6879	14	-0.627359069	0.627359069	holo
STRG.6879	14	2.660650944	2.660650944	para
STRG.6880	40	-1.481526657	1.481526657	holo
STRG.6880	40	-0.596058946	0.596058946	holo
STRG.6880	40	0.55490156	0.55490156	para
STRG.6880	40	1.660028751	1.660028751	para
STRG.6880	40	2.886468226	2.886468226	para
STRG.689	15	-0.603094738	0.603094738	holo
STRG.689	15	-0.291851838	0.291851838	holo
STRG.6890	7	-1.385244208	1.385244208	holo
STRG.6890	7	0.293009534	0.293009534	para
STRG.6890	7	0.544686474	0.544686474	para
STRG.6892	26	-3.899343944	3.899343944	para
STRG.6892	26	0.649123215	0.649123215	holo
STRG.6917	4	-1.156944361	1.156944361	holo
STRG.6917	4	-0.99419822	0.99419822	holo
STRG.6917	4	-0.752588935	0.752588935	para
STRG.6917	4	0.599309326	0.599309326	holo
STRG.6932	14	-3.004295762	3.004295762	holo
STRG.6932	14	-2.882951353	2.882951353	holo
STRG.6935	3	-3.004295762	3.004295762	holo
STRG.6935	3	-2.882951353	2.882951353	holo
STRG.6935	3	0.469541736	0.469541736	para
STRG.6937	12	-5.666902934	5.666902934	para
STRG.695	11	-0.67439879	0.67439879	holo
STRG.695	11	0.422318533	0.422318533	para
STRG.695	11	0.513413747	0.513413747	para
STRG.695	11	0.849007725	0.849007725	holo
STRG.6951	6	-0.430023558	0.430023558	holo
STRG.6951	6	-0.415237077	0.415237077	holo
STRG.6951	6	0.519416592	0.519416592	holo
STRG.6973	5	0.519416592	0.519416592	holo
STRG.6993	14	-3.166966028	3.166966028	para
STRG.6993	14	-2.014847699	2.014847699	para
STRG.6993	14	-1.665819801	1.665819801	para
STRG.6993	14	-1.497537037	1.497537037	para
STRG.6993	14	-0.526566151	0.526566151	para
STRG.6993	14	1.53299525	1.53299525	holo
STRG.7006	13	-1.998090262	1.998090262	para
STRG.7006	13	-1.998090262	1.998090262	para
STRG.7006	13	-0.776643274	0.776643274	holo
STRG.7006	13	-0.526566151	0.526566151	para
STRG.7017	6	-1.111092702	1.111092702	holo
STRG.7020	17	-1.998090262	1.998090262	para
STRG.7020	17	-1.443029472	1.443029472	para
STRG.7020	17	1.405424061	1.405424061	holo
STRG.7020	17	1.447579119	1.447579119	para
STRG.7020	17	1.53119333	1.53119333	para
STRG.7025	16	-1.684077162	1.684077162	holo
STRG.7025	16	-1.108980747	1.108980747	para
STRG.7025	16	-0.974318742	0.974318742	holo
STRG.7025	16	-0.748769265	0.748769265	mero
STRG.7025	16	-0.459628515	0.459628515	para
STRG.7025	16	1.786080908	1.786080908	holo
STRG.7028	10	-0.786247334	0.786247334	holo
STRG.7028	10	4.111310568	4.111310568	para
STRG.7040	21	-0.492956603	0.492956603	holo
STRG.7040	21	0.599309326	0.599309326	holo
STRG.7046	19	-1.547820313	1.547820313	holo
STRG.7046	19	0.717918845	0.717918845	para
STRG.7046	19	0.842893548	0.842893548	holo
STRG.7047	12	-0.347213218	0.347213218	holo
STRG.7047	12	0.773040135	0.773040135	holo
STRG.7050	10	-5.321577978	5.321577978	para
STRG.7050	10	-2.749642899	2.749642899	para
STRG.7050	10	-2.473272913	2.473272913	para
STRG.7050	10	-0.347213218	0.347213218	holo
STRG.7050	10	1.059793535	1.059793535	holo
STRG.7050	10	1.640033461	1.640033461	holo
STRG.7057	7	0.993618139	0.993618139	holo
STRG.706	14	0.550837206	0.550837206	para
STRG.7065	12	-0.596058946	0.596058946	holo
STRG.7065	12	0.55490156	0.55490156	para
STRG.7065	12	1.114496132	1.114496132	para
STRG.708	7	-0.723170341	0.723170341	holo
STRG.708	7	-0.723170341	0.723170341	holo
STRG.708	7	1.04078332	1.04078332	para
STRG.708	7	1.04078332	1.04078332	para
STRG.7092	9	-1.216150551	1.216150551	holo
STRG.7096	17	-4.059540178	4.059540178	holo
STRG.7096	17	-2.559912764	2.559912764	mero
STRG.7096	17	-1.519071843	1.519071843	holo
STRG.7096	17	-1.158629939	1.158629939	holo
STRG.7096	17	-1.156944361	1.156944361	holo
STRG.7096	17	-1.139067654	1.139067654	holo
STRG.7096	17	-0.99419822	0.99419822	holo
STRG.7096	17	-0.752588935	0.752588935	para
STRG.7096	17	0.805893134	0.805893134	para
STRG.7104	12	-0.495867712	0.495867712	holo
STRG.7104	12	0.385754537	0.385754537	holo
STRG.711	13	-0.67439879	0.67439879	holo
STRG.711	13	0.422318533	0.422318533	para
STRG.711	13	0.513413747	0.513413747	para
STRG.7110	21	-2.539311941	2.539311941	holo
STRG.7110	21	-1.215929309	1.215929309	holo
STRG.7117	4	2.350672501	2.350672501	holo
STRG.7127	13	-5.190654757	5.190654757	holo
STRG.7140	13	-0.888036249	0.888036249	para
STRG.7140	13	-0.53048536	0.53048536	holo
STRG.7140	13	0.359750522	0.359750522	para
STRG.7140	13	0.898442487	0.898442487	para
STRG.7140	13	0.965220833	0.965220833	para
STRG.7151	16	-0.430023558	0.430023558	holo
STRG.7151	16	-0.372945893	0.372945893	para
STRG.7151	16	0.565089209	0.565089209	holo
STRG.716	7	-2.576824888	2.576824888	mero
STRG.716	7	-0.291851838	0.291851838	holo
STRG.7161	53	-0.589498053	0.589498053	para
STRG.7165	7	-1.258190826	1.258190826	holo
STRG.7165	7	0.908425784	0.908425784	holo
STRG.7165	7	0.933081688	0.933081688	para
STRG.7165	7	1.536778139	1.536778139	holo
STRG.7165	7	1.624844475	1.624844475	mero
STRG.7166	29	0.842893548	0.842893548	holo
STRG.7166	29	0.908425784	0.908425784	holo
STRG.7181	15	-0.580290512	0.580290512	para
STRG.7181	15	-0.417514933	0.417514933	holo
STRG.7184	20	-1.684077162	1.684077162	holo
STRG.7184	20	-0.748769265	0.748769265	mero
STRG.7185	2	0.743270639	0.743270639	holo
STRG.7186	21	-0.347213218	0.347213218	holo
STRG.7195	16	-1.258190826	1.258190826	holo
STRG.7195	16	3.707116133	3.707116133	para
STRG.7195	16	3.749595172	3.749595172	mero
STRG.7195	16	4.445366148	4.445366148	holo
STRG.7197	8	0.606733516	0.606733516	holo
STRG.7199	4	-0.580290512	0.580290512	para
STRG.7199	4	0.544686474	0.544686474	para
STRG.7202	8	-0.971543124	0.971543124	para
STRG.7202	8	0.643616467	0.643616467	holo
STRG.7202	8	4.305632571	4.305632571	holo
STRG.7203	27	-0.785992061	0.785992061	para
STRG.7203	27	-0.53048536	0.53048536	holo
STRG.7203	27	-0.508946964	0.508946964	para
STRG.7203	27	0.599309326	0.599309326	holo
STRG.7203	27	0.898442487	0.898442487	para
STRG.7203	27	0.965220833	0.965220833	para
STRG.7209	22	-2.30431883	2.30431883	holo
STRG.7209	22	1.447579119	1.447579119	para
STRG.7209	22	1.53119333	1.53119333	para
STRG.7210	4	-1.998090262	1.998090262	para
STRG.7210	4	0.710262097	0.710262097	holo
STRG.7211	16	-0.691558084	0.691558084	mero
STRG.7213	13	-2.399939036	2.399939036	holo
STRG.7213	13	2.240760658	2.240760658	para
STRG.7243	5	-5.321577978	5.321577978	para
STRG.7243	5	-4.360787258	4.360787258	mero
STRG.7243	5	-2.749642899	2.749642899	para
STRG.7243	5	-2.473272913	2.473272913	para
STRG.7243	5	1.059793535	1.059793535	holo
STRG.7243	5	1.640033461	1.640033461	holo
STRG.7244	30	0.993618139	0.993618139	holo
STRG.7251	27	4.585639236	4.585639236	holo
STRG.7251	27	4.960943458	4.960943458	para
STRG.7258	31	0.544686474	0.544686474	para
STRG.7279	13	-2.482769263	2.482769263	holo
STRG.7279	13	-1.481526657	1.481526657	holo
STRG.7279	13	1.660028751	1.660028751	para
STRG.7280	12	-0.430023558	0.430023558	holo
STRG.7282	10	-1.930521568	1.930521568	holo
STRG.7282	10	-1.319861651	1.319861651	mero
STRG.7286	22	-4.19114405	4.19114405	holo
STRG.7286	22	-2.813384286	2.813384286	mero
STRG.7303	7	0.827574114	0.827574114	holo
STRG.7304	2	-0.699736879	0.699736879	para
STRG.7323	6	0.469541736	0.469541736	para
STRG.7327	6	-3.006712686	3.006712686	para
STRG.7327	6	0.734608578	0.734608578	para
STRG.7332	5	-1.794588456	1.794588456	holo
STRG.7332	5	-0.69757035	0.69757035	para
STRG.7332	5	-0.436601875	0.436601875	holo
STRG.7332	5	-0.372666866	0.372666866	para
STRG.7334	7	0.359750522	0.359750522	para
STRG.7337	19	-2.879924736	2.879924736	holo
STRG.7337	19	-1.547820313	1.547820313	holo
STRG.7343	3	-0.571370653	0.571370653	holo
STRG.7343	3	-0.561206924	0.561206924	para
STRG.7343	3	-0.415237077	0.415237077	holo
STRG.7343	3	-0.372945893	0.372945893	para
STRG.7343	3	0.565089209	0.565089209	holo
STRG.7345	7	-3.821064121	3.821064121	para
STRG.7345	7	-1.80473372	1.80473372	holo
STRG.7346	2	-1.794588456	1.794588456	holo
STRG.7347	18	-3.542377501	3.542377501	holo
STRG.7347	18	-2.399939036	2.399939036	holo
STRG.7347	18	-1.547820313	1.547820313	holo
STRG.7347	18	-0.699736879	0.699736879	para
STRG.7347	18	0.710262097	0.710262097	holo
STRG.7347	18	2.240760658	2.240760658	para
STRG.7349	3	-1.80473372	1.80473372	holo
STRG.7349	3	-0.430023558	0.430023558	holo
STRG.7349	3	0.908425784	0.908425784	holo
STRG.7361	27	-1.80473372	1.80473372	holo
STRG.7361	27	-0.589498053	0.589498053	para
STRG.7361	27	-0.497386502	0.497386502	holo
STRG.7361	27	0.68744817	0.68744817	mero
STRG.7364	14	-0.974318742	0.974318742	holo
STRG.7364	14	-0.459628515	0.459628515	para
STRG.7366	13	0.743270639	0.743270639	holo
STRG.7370	2	-0.786247334	0.786247334	holo
STRG.7370	2	-0.785992061	0.785992061	para
STRG.7370	2	-0.607875209	0.607875209	holo
STRG.7370	2	-0.589498053	0.589498053	para
STRG.7370	2	-0.508946964	0.508946964	para
STRG.7370	2	-0.492859518	0.492859518	holo
STRG.7372	9	0.908425784	0.908425784	holo
STRG.7374	32	-4.134971016	4.134971016	para
STRG.7374	32	0.743270639	0.743270639	holo
STRG.7378	8	-0.607875209	0.607875209	holo
STRG.7378	8	-0.492859518	0.492859518	holo
STRG.7379	26	-2.522624334	2.522624334	holo
STRG.7379	26	-0.785992061	0.785992061	para
STRG.7379	26	-0.699736879	0.699736879	para
STRG.7379	26	-0.508946964	0.508946964	para
STRG.7383	25	-0.69757035	0.69757035	para
STRG.7383	25	-0.436601875	0.436601875	holo
STRG.7383	25	-0.372666866	0.372666866	para
STRG.7389	3	-0.53048536	0.53048536	holo
STRG.7389	3	0.826315186	0.826315186	para
STRG.7389	3	0.898442487	0.898442487	para
STRG.7389	3	0.965220833	0.965220833	para
STRG.7389	3	1.262188416	1.262188416	para
STRG.7393	8	-0.561206924	0.561206924	para
STRG.7393	8	-0.415237077	0.415237077	holo
STRG.7397	14	-0.69757035	0.69757035	para
STRG.7397	14	-0.436601875	0.436601875	holo
STRG.7397	14	-0.410427777	0.410427777	para
STRG.7397	14	-0.372666866	0.372666866	para
STRG.7397	14	0.41181251	0.41181251	holo
STRG.7409	7	-0.492956603	0.492956603	holo
STRG.7409	7	0.599309326	0.599309326	holo
STRG.7418	49	-0.53048536	0.53048536	holo
STRG.7418	49	0.898442487	0.898442487	para
STRG.7418	49	0.965220833	0.965220833	para
STRG.7418	49	1.447579119	1.447579119	para
STRG.7418	49	1.53119333	1.53119333	para
STRG.7429	5	-0.664604593	0.664604593	holo
STRG.743	17	-0.291851838	0.291851838	holo
STRG.7432	5	-0.962305968	0.962305968	para
STRG.7432	5	-0.786247334	0.786247334	holo
STRG.7466	19	0.31847361	0.31847361	para
STRG.7469	11	0.656864762	0.656864762	holo
STRG.7469	11	0.884604478	0.884604478	holo
STRG.7470	28	-1.443029472	1.443029472	para
STRG.7470	28	0.31847361	0.31847361	para
STRG.7470	28	1.405424061	1.405424061	holo
STRG.7473	8	-2.711525279	2.711525279	para
STRG.7473	8	-1.208767728	1.208767728	holo
STRG.7473	8	-1.141401905	1.141401905	para
STRG.7473	8	-1.037087701	1.037087701	mero
STRG.7473	8	-0.38360128	0.38360128	holo
STRG.7474	62	-1.443029472	1.443029472	para
STRG.7474	62	-0.664604593	0.664604593	holo
STRG.7474	62	-0.417514933	0.417514933	holo
STRG.7474	62	1.405424061	1.405424061	holo
STRG.748	14	-0.67439879	0.67439879	holo
STRG.748	14	0.422318533	0.422318533	para
STRG.748	14	0.513413747	0.513413747	para
STRG.7485	20	-0.575266629	0.575266629	holo
STRG.7485	20	0.41181251	0.41181251	holo
STRG.7489	50	-1.216150551	1.216150551	holo
STRG.7490	7	-1.158629939	1.158629939	holo
STRG.7490	7	-1.139067654	1.139067654	holo
STRG.7490	7	-0.713128093	0.713128093	holo
STRG.7490	7	0.805893134	0.805893134	para
STRG.7490	7	0.943352419	0.943352419	para
STRG.7492	15	-2.879150676	2.879150676	holo
STRG.7492	15	-1.216150551	1.216150551	holo
STRG.7492	15	-1.158629939	1.158629939	holo
STRG.7492	15	-1.139067654	1.139067654	holo
STRG.7492	15	0.41181251	0.41181251	holo
STRG.7492	15	0.805893134	0.805893134	para
STRG.7505	6	-3.942971822	3.942971822	holo
STRG.7505	6	-0.37000313	0.37000313	holo
STRG.7506	6	-0.607875209	0.607875209	holo
STRG.7506	6	-0.492859518	0.492859518	holo
STRG.7533	28	-0.53048536	0.53048536	holo
STRG.7533	28	0.898442487	0.898442487	para
STRG.7533	28	0.965220833	0.965220833	para
STRG.7539	5	-0.664604593	0.664604593	holo
STRG.7539	5	0.710262097	0.710262097	holo
STRG.7542	23	-3.006712686	3.006712686	para
STRG.7542	23	-1.547820313	1.547820313	holo
STRG.7542	23	0.826315186	0.826315186	para
STRG.7542	23	1.262188416	1.262188416	para
STRG.7542	23	1.308437553	1.308437553	holo
STRG.7552	9	-5.74176487	5.74176487	holo
STRG.7552	9	-3.606348183	3.606348183	mero
STRG.7554	14	0.359750522	0.359750522	para
STRG.7565	12	-0.37000313	0.37000313	holo
STRG.7565	12	4.303917773	4.303917773	para
STRG.7573	16	-0.37000313	0.37000313	holo
STRG.7573	16	0.529621133	0.529621133	holo
STRG.758	7	0.550837206	0.550837206	para
STRG.758	7	0.945916339	0.945916339	holo
STRG.7586	14	-0.37000313	0.37000313	holo
STRG.7588	17	-0.580290512	0.580290512	para
STRG.7588	17	-0.580290512	0.580290512	para
STRG.7588	17	0.938898886	0.938898886	para
STRG.7588	17	0.938898886	0.938898886	para
STRG.7588	17	0.949070631	0.949070631	para
STRG.7591	13	-3.344991937	3.344991937	mero
STRG.7591	13	-2.992670976	2.992670976	para
STRG.7591	13	-0.699736879	0.699736879	para
STRG.7600	7	0.715619007	0.715619007	holo
STRG.7611	3	-0.53048536	0.53048536	holo
STRG.7611	3	0.638582095	0.638582095	holo
STRG.7611	3	0.815479009	0.815479009	para
STRG.7611	3	0.898442487	0.898442487	para
STRG.7611	3	0.965220833	0.965220833	para
STRG.7614	6	-0.38360128	0.38360128	holo
STRG.7614	6	1.186058124	1.186058124	holo
STRG.7624	19	-0.484767582	0.484767582	holo
STRG.7654	11	0.656864762	0.656864762	holo
STRG.7654	11	0.884604478	0.884604478	holo
STRG.7655	27	-1.397172251	1.397172251	para
STRG.7655	27	-1.096386981	1.096386981	para
STRG.7655	27	-0.978316705	0.978316705	holo
STRG.7655	27	0.90310778	0.90310778	holo
STRG.7655	27	0.960084727	0.960084727	holo
STRG.7655	27	1.004932251	1.004932251	para
STRG.7680	11	-0.484767582	0.484767582	holo
STRG.7690	12	-0.38360128	0.38360128	holo
STRG.7692	20	-0.96249734	0.96249734	holo
STRG.7692	20	-0.417514933	0.417514933	holo
STRG.770	6	0.512338568	0.512338568	holo
STRG.770	6	0.550837206	0.550837206	para
STRG.770	6	0.609773085	0.609773085	holo
STRG.7705	13	-0.575266629	0.575266629	holo
STRG.7705	13	0.938898886	0.938898886	para
STRG.7705	13	0.938898886	0.938898886	para
STRG.7705	13	0.949070631	0.949070631	para
STRG.771	18	-4.464066896	4.464066896	holo
STRG.771	18	-2.334470557	2.334470557	holo
STRG.7713	7	0.938898886	0.938898886	para
STRG.7713	7	0.938898886	0.938898886	para
STRG.7713	7	0.949070631	0.949070631	para
STRG.7713	7	1.125285149	1.125285149	para
STRG.772	14	0.550837206	0.550837206	para
STRG.7743	10	-2.511884282	2.511884282	para
STRG.7743	10	-1.37719355	1.37719355	holo
STRG.7743	10	-0.666169231	0.666169231	para
STRG.7749	20	0.441062129	0.441062129	para
STRG.7790	15	-0.713128093	0.713128093	holo
STRG.7790	15	0.549474354	0.549474354	para
STRG.7790	15	0.715619007	0.715619007	holo
STRG.7790	15	0.943352419	0.943352419	para
STRG.7794	5	-0.571370653	0.571370653	holo
STRG.7794	5	-0.290515392	0.290515392	holo
STRG.7798	6	-0.80179395	0.80179395	para
STRG.7818	16	-0.561206924	0.561206924	para
STRG.7818	16	-0.450526454	0.450526454	holo
STRG.7818	16	1.003541174	1.003541174	holo
STRG.7818	16	5.269211172	5.269211172	para
STRG.783	9	0.425385101	0.425385101	para
STRG.7837	15	0.931489041	0.931489041	holo
STRG.7837	15	1.067739287	1.067739287	holo
STRG.7840	9	0.668154685	0.668154685	holo
STRG.7846	28	0.960084727	0.960084727	holo
STRG.7846	28	1.004932251	1.004932251	para
STRG.7869	8	0.960084727	0.960084727	holo
STRG.7869	8	1.004932251	1.004932251	para
STRG.7872	21	-1.208767728	1.208767728	holo
STRG.7872	21	-1.141401905	1.141401905	para
STRG.7872	21	-1.100726523	1.100726523	para
STRG.7872	21	-1.037087701	1.037087701	mero
STRG.7872	21	-0.985089767	0.985089767	para
STRG.7872	21	0.429776972	0.429776972	holo
STRG.7872	21	0.465478202	0.465478202	para
STRG.7875	32	-4.556883399	4.556883399	para
STRG.7875	32	-3.337830715	3.337830715	para
STRG.7885	6	-0.437332291	0.437332291	holo
STRG.7885	6	0.31847361	0.31847361	para
STRG.7887	85	-1.340353937	1.340353937	para
STRG.7887	85	-1.239100519	1.239100519	para
STRG.7887	85	-0.89978572	0.89978572	para
STRG.7901	24	0.851458667	0.851458667	para
STRG.791	4	0.945916339	0.945916339	holo
STRG.793	5	0.512338568	0.512338568	holo
STRG.793	5	0.609773085	0.609773085	holo
STRG.7932	33	0.41181251	0.41181251	holo
STRG.7933	2	-2.1861778	2.1861778	holo
STRG.7933	2	0.938898886	0.938898886	para
STRG.7933	2	0.938898886	0.938898886	para
STRG.7933	2	0.949070631	0.949070631	para
STRG.7940	13	-1.293809911	1.293809911	para
STRG.7940	13	0.496448166	0.496448166	para
STRG.7940	13	0.705595292	0.705595292	holo
STRG.7947	11	0.577164087	0.577164087	holo
STRG.7950	3	-2.711525279	2.711525279	para
STRG.7950	3	-1.165228299	1.165228299	holo
STRG.7962	11	-0.96249734	0.96249734	holo
STRG.7965	57	-0.713128093	0.713128093	holo
STRG.7965	57	0.943352419	0.943352419	para
STRG.8014	25	-2.27661805	2.27661805	para
STRG.8014	25	-1.927035694	1.927035694	para
STRG.8014	25	-1.808041505	1.808041505	para
STRG.8014	25	-0.75481919	0.75481919	para
STRG.8014	25	-0.574114174	0.574114174	mero
STRG.8014	25	3.88851515	3.88851515	para
STRG.8024	3	0.911102534	0.911102534	para
STRG.8028	4	-1.053638735	1.053638735	holo
STRG.8043	11	-3.1953409	3.1953409	para
STRG.8043	11	0.875576351	0.875576351	holo
STRG.8048	22	-1.293809911	1.293809911	para
STRG.8048	22	0.429776972	0.429776972	holo
STRG.8048	22	0.638582095	0.638582095	holo
STRG.8055	30	-4.704996894	4.704996894	holo
STRG.8055	30	-4.603918925	4.603918925	para
STRG.8055	30	-0.484767582	0.484767582	holo
STRG.8055	30	0.529621133	0.529621133	holo
STRG.8059	31	0.508315224	0.508315224	holo
STRG.8068	10	-1.393326791	1.393326791	para
STRG.8068	10	0.781953511	0.781953511	holo
STRG.8068	10	2.413735834	2.413735834	holo
STRG.8073	9	-1.646314206	1.646314206	holo
STRG.8073	9	-1.312603678	1.312603678	para
STRG.8076	13	-3.419658263	3.419658263	holo
STRG.8079	13	-1.887476986	1.887476986	mero
STRG.8079	13	-0.484767582	0.484767582	holo
STRG.8081	15	-2.511884282	2.511884282	para
STRG.8081	15	-0.666169231	0.666169231	para
STRG.8086	20	-3.007780666	3.007780666	para
STRG.8086	20	-2.914874855	2.914874855	para
STRG.8086	20	-1.393326791	1.393326791	para
STRG.8086	20	0.345570279	0.345570279	para
STRG.8086	20	0.508315224	0.508315224	holo
STRG.8086	20	2.413735834	2.413735834	holo
STRG.8086	20	2.535680961	2.535680961	holo
STRG.8086	20	3.179151043	3.179151043	holo
STRG.8088	10	-4.556883399	4.556883399	para
STRG.8088	10	-3.337830715	3.337830715	para
STRG.8112	8	1.12309472	1.12309472	holo
STRG.8116	16	-0.666169231	0.666169231	para
STRG.8116	16	-0.437332291	0.437332291	holo
STRG.8125	8	0.345570279	0.345570279	para
STRG.8148	24	-1.100726523	1.100726523	para
STRG.8148	24	-0.985089767	0.985089767	para
STRG.8148	24	0.441062129	0.441062129	para
